blockage_conduit,blockage_sensor_node,total_true_fov_surcharge_down,total_est_fov_surcharge_down,total_true_fov_surcharge_thresh,total_est_fov_surcharge_thresh,POD,FAR,n_sensor
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,478
G61F080_G60F61Y_l1,G61F220,47.0,283.0,33.0,283.0,1.0,0.046636085626911315,478
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,478
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F110,46.0,33.0,37.0,33.0,0.8918918918918919,0.0,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F221,56.0,54.0,40.0,54.0,1.0,0.00019146084625694046,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,400
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,400
G61F080_G60F61Y_l1,G61F110,46.0,33.0,37.0,33.0,0.8918918918918919,0.0,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,400
G61F080_G60F61Y_l1,G61F220,47.0,283.0,33.0,283.0,1.0,0.046636085626911315,400
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,400
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F110,46.0,33.0,37.0,33.0,0.8918918918918919,0.0,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,500
G61F080_G60F61Y_l1,G61F220,47.0,283.0,33.0,283.0,1.0,0.046636085626911315,500
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,500
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,600
G61F080_G60F61Y_l1,G61F110,46.0,33.0,37.0,33.0,0.8918918918918919,0.0,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,600
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,600
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,600
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,600
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,600
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,700
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,700
G61F080_G60F61Y_l1,G61F120,48.0,207.0,37.0,207.0,0.8648648648648649,0.03268973427642898,700
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,700
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,800
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F090,46.0,38.0,37.0,38.0,1.0,0.0,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G61F080_G60F61Y_l1,G61F080,46.0,487.0,37.0,487.0,1.0,0.08580164341677814,900
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,G73F360,644.0,379.0,354.0,379.0,0.9943502824858758,0.0,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,G73F390,645.0,286.0,357.0,286.0,0.7563025210084033,0.0,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,G73F340,644.0,3381.0,354.0,3381.0,1.0,0.6066882416396979,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,,,,,,,,10
G73F310_G73F300_l1,G73F380,645.0,403.0,357.0,403.0,1.0,0.0,200
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,200
G73F310_G73F300_l1,G73F385,645.0,468.0,357.0,468.0,1.0,0.0017263703064307294,200
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,200
G73F310_G73F300_l1,G73F380,645.0,403.0,357.0,403.0,1.0,0.0,200
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,200
G73F310_G73F300_l1,G73F340,644.0,3381.0,354.0,3381.0,1.0,0.6066882416396979,200
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,200
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,200
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,200
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,200
G73F310_G73F300_l1,G73F360,644.0,379.0,354.0,379.0,0.9943502824858758,0.0,200
G73F310_G73F300_l1,G73F340,644.0,3381.0,354.0,3381.0,1.0,0.6066882416396979,200
G73F310_G73F300_l1,G73F340,644.0,3381.0,354.0,3381.0,1.0,0.6066882416396979,200
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,200
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,200
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,200
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,200
G73F310_G73F300_l1,G73F371,645.0,433.0,357.0,433.0,0.9971988795518207,,200
G73F310_G73F300_l1,G73F385,645.0,468.0,357.0,468.0,1.0,0.0017263703064307294,200
G73F310_G73F300_l1,,,,,,,,200
G73F310_G73F300_l1,G73F340,644.0,3381.0,354.0,3381.0,1.0,0.6066882416396979,200
G73F310_G73F300_l1,G73K370,645.0,406.0,357.0,406.0,1.0,0.00021579628830384117,200
G73F310_G73F300_l1,G73F340,644.0,3381.0,354.0,3381.0,1.0,0.6066882416396979,200
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,200
G73F310_G73F300_l1,G73F371,645.0,433.0,357.0,433.0,0.9971988795518207,,200
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,200
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,200
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,200
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,200
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,478
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,478
G73F310_G73F300_l1,G73F371,645.0,433.0,357.0,433.0,0.9971988795518207,,478
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,478
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,478
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F371,645.0,433.0,357.0,433.0,0.9971988795518207,,478
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,478
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,478
G73F310_G73F300_l1,G73F330,644.0,3255.0,351.0,3255.0,1.0,0.5861920172599784,478
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,478
G73F310_G73F300_l1,G73F340,644.0,3381.0,354.0,3381.0,1.0,0.6066882416396979,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,478
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,400
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,400
G73F310_G73F300_l1,G73F371,645.0,433.0,357.0,433.0,0.9971988795518207,,400
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,400
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,400
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,400
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,400
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,400
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,400
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,400
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,400
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,400
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,400
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,400
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,400
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,400
G73F310_G73F300_l1,G73F310,644.0,4334.0,227.0,4334.0,1.0,0.7961165048543689,400
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,400
G73F310_G73F300_l1,G73F371,645.0,433.0,357.0,433.0,0.9971988795518207,,400
G73F310_G73F300_l1,G73F320,644.0,4483.0,351.0,4483.0,1.0,0.8478964401294499,400
G73F310_G73F300_l1,G73F350,644.0,548.0,354.0,548.0,1.0,0.0,400
